fid,bin,bbl,gr_area,bldg_area,prop_gr,cnstrct_yr,doitt_id,heightroof,feat_code,groundelev,qa,notes,classified,digitized,newlyadded,original_source,address,borough,ownertype,zonedist1,spdist1,bbl_fixed,xcoord,ycoord
130,4005003.00000,4004140035,1419.27321,6959.63913,0.20393,2010.00000,1260516.00000,147.14223,2100,12.00000,Good,,1,0,0,classification,41-18 CRESCENT STREET,QN,,M1-5/R7-3,LIC,0,-73.93974,40.75182
131,2122918.00000,2057097501,3511.26673,19139.79712,0.18345,2009.00000,1117954.00000,51.82691,2100,21.00000,Good,,1,0,0,classification,3050 CORLEAR AVENUE,BX,,R6,,0,-73.90778,40.87985
132,2009254.00000,2028820216,4420.01958,46819.92667,0.09440,1974.00000,414562.00000,35.44000,2100,7.00000,Good,,1,0,0,classification,WEST 176 STREET,BX,O,PARKNYS,,0,-73.92119,40.85395
133,1087057.00000,1002737501,60.85249,2103.09512,0.02893,1912.00000,447260.00000,100.52000,2100,28.00000,Good,,0,0,1,greenroofs.com,142 HENRY STREET,MN,,R7-2,,0,-73.99037,40.71326
134,2115299.00000,2030310021,2810.38315,8384.39266,0.33519,2005.00000,1021442.00000,73.82000,2100,45.00000,Good,,1,1,0,DEP,2348 WEBSTER AVENUE,BX,P,R7-1,,0,-73.89450,40.85736
135,3001727.00000,3002320001,8855.57533,44246.05255,0.20014,1971.00000,420522.00000,297.91005,2100,81.00000,Good,,1,0,0,classification,79 CLARK STREET,BK,P,R8,,0,-73.99243,40.69770
136,4052720.00000,4022510054,8406.48106,29285.57929,0.28705,1951.00000,687446.00000,70.00000,2100,62.00000,Good,on top of parking garage,1,0,0,classification,72-61 113 STREET,QN,,R6,,0,-73.83570,40.72077
137,1087583.00000,1000730002,3950.33932,20300.48699,0.19459,1900.00000,1264532.00000,19.02184,2100,8.00000,Good,,1,0,0,classification,PIER-15 SOUTH STREET,MN,C,C4-6,LM,0,-74.00349,40.70478
138,3319420.00000,3002380035,4222.38408,39532.34910,0.10681,1971.00000,788765.00000,130.91596,2100,85.00000,Good,,1,0,0,classification,10 CLINTON STREET,BK,P,R8,,0,-73.99183,40.69627
139,1012092.00000,1006410058,862.68124,3227.95060,0.26725,1948.00000,1255839.00000,42.13438,2100,16.00000,Good,,1,0,0,classification,802 GREENWICH STREET,MN,,R6,,0,-74.00668,40.73775
140,1018338.00000,1008860074,538.00827,1652.31827,0.32561,1910.00000,604525.00000,46.68000,2100,29.00000,Good,,1,0,0,classification,124 EAST 31 STREET,MN,P,C4-5A,,0,-73.98171,40.74455
141,1008502.00000,1005300062,905.07370,6530.57642,0.13859,0.00000,850811.00000,36.58000,2100,41.00000,Good,,1,0,0,classification,358 LAFAYETTE STREET,MN,P,M1-5B,,1,-73.99419,40.72695
142,2117807.00000,2031460067,437.91467,2910.11651,0.15048,,1269791.00000,54.91512,5100,116.00000,Good,,1,0,0,classification,2311 TIEBOUT AVENUE,BX,P,R7-1,,0,-73.89713,40.85705
143,4439898.00000,4051650001,8324.87720,163605.62785,0.05088,1957.00000,859178.00000,103.07341,2100,56.00000,Good,,1,0,0,classification,56-45 MAIN STREET,QN,X,R6,,0,-73.82459,40.74697
144,4539469.00000,4050667501,23421.54926,108557.73829,0.21575,0.00000,1107493.00000,194.08418,2100,9.00000,Good,,1,0,0,classification,40-22 COLLEGE POINT BLVD,QN,,C4-2,,1,-73.83522,40.75695
145,2009244.00000,2028810040,1396.08515,1882.94933,0.74144,2010.00000,1119409.00000,51.78001,2100,32.00000,Good,,1,0,0,classification,1854 CEDAR AVENUE,BX,P,R6,,0,-73.91876,40.85393
146,1079376.00000,1003530040,674.16447,3306.55446,0.20389,1900.00000,996624.00000,41.48000,2100,31.00000,Good,,1,0,0,classification,128 DELANCEY STREET,MN,,C6-2A,,0,-73.98742,40.71872
147,1020562.00000,1009270036,367.96292,945.73301,0.38908,1910.00000,325251.00000,42.12000,2100,14.00000,Good,,1,0,0,classification,334 EAST 22 STREET,MN,,R8B,,0,-73.97985,40.73642
148,1014732.00000,1007950044,4233.25942,20574.67815,0.20575,1902.00000,563500.00000,134.36000,2100,33.00000,Good,,1,1,0,greenroofs.com,641 AVENUE OF THE AMER,MN,,C6-2A,,0,-73.99455,40.74097
149,1022557.00000,1009910059,1039.79077,65516.35800,0.01587,1950.00000,567090.00000,71.77000,2100,10.00000,Good,,1,0,0,classification,24-50 FDR DRIVE,MN,C,R8,,0,-73.97333,40.73641
150,1087239.00000,1000160260,9737.15883,69806.32006,0.13949,2006.00000,1106472.00000,740.71411,2100,9.00000,Good,,1,1,0,Visual - pre-classification,200 WEST STREET,MN,X,BPC,BPC,0,-74.01452,40.71437
151,1016139.00000,1008460064,254.29637,5605.11479,0.04537,1900.00000,542582.00000,86.71000,2100,42.00000,Good,,1,0,0,classification,18 EAST 18 STREET,MN,P,M1-5M,,0,-73.99069,40.73788
152,1084473.00000,1019730001,3137.70688,48764.18053,0.06434,1901.00000,186607.00000,132.37000,2100,139.00000,Good,,1,1,0,DEP,530 WEST 120 STREET,MN,P,R8,,0,-73.96115,40.80916
153,3004885.00000,3003530048,121.93389,717.21440,0.17001,1931.00000,313543.00000,37.22000,2100,18.00000,Good,,0,1,0,greenroofs.com,83 SUMMIT STREET,BK,,R6A,,0,-74.00354,40.68239
154,1024832.00000,1010257502,1496.71672,23565.62966,0.06351,2003.00000,985160.00000,405.89000,2100,68.00000,Good,at least some green roof,1,0,0,classification,890 8 AVENUE,MN,,C6-4,MID,0,-73.98399,40.76431
155,1011189.00000,1006200019,1404.83141,14830.00428,0.09473,1962.00000,794045.00000,64.80000,2100,26.00000,Good,,1,0,0,classification,350 BLEECKER STREET,MN,,C1-6,,0,-74.00492,40.73446
156,2047124.00000,2042260006,2521.65364,43011.15072,0.05863,1977.00000,121305.00000,97.34000,2100,22.00000,Good,at least some green roof,1,0,0,classification,1740 EASTCHESTER ROAD,BX,P,C4-2A,,0,-73.84386,40.84787
157,2101002.00000,2043330001,4197.38298,33126.43807,0.12671,1936.00000,435829.00000,52.04000,2100,56.00000,Good,,1,1,0,DPR,1129 EAST 180 STREET,BX,C,PARK,,0,-73.87043,40.84715
158,1043221.00000,1014120071,303.46071,11144.10818,0.02723,1912.00000,501353.00000,154.78000,2100,68.00000,Good,,1,0,0,classification,875 PARK AVENUE,MN,,R10,PI,0,-73.96093,40.77465
159,3397614.00000,3023197501,6729.89011,19785.18356,0.34015,2009.00000,421056.00000,185.92401,2100,35.00000,Good,,1,0,0,classification,144 NORTH 8 STREET,BK,,R6B,,0,-73.95828,40.71857
160,1078995.00000,1000290036,676.55790,7845.84333,0.08623,1907.00000,638573.00000,171.74000,2100,13.00000,Good,,1,0,0,classification,1 WILLIAM STREET,MN,P,C5-5,LM,0,-74.01018,40.70476
161,1087552.00000,1017890021,2534.59626,23539.45550,0.10767,2009.00000,1114651.00000,122.61808,2100,16.00000,Good,,1,0,0,classification,245 EAST 124 STREET,MN,P,C4-4D,,0,-73.93456,40.80262
162,4441124.00000,4020180001,6555.49689,87895.17024,0.07458,1939.00000,1000309.00000,103.35033,2100,17.00000,Good,,1,0,0,classification,LONG ISLAND EXPWY,QN,C,PARK,,0,-73.85142,40.74705
163,1010392.00000,1006017502,449.75162,8079.09327,0.05567,1900.00000,621604.00000,75.95675,2100,14.00000,Good,,1,0,0,classification,43 CLARKSON STREET,MN,,M1-5,,0,-74.00785,40.72974
164,4590789.00000,4018370001,295.37639,5554.87762,0.05317,2012.00000,1261517.00000,39.78478,2100,32.00000,Good,,1,0,0,classification,86-01 51 AVENUE,QN,C,R7A,,0,-73.87691,40.73853
165,1089076.00000,1017680111,231.42315,986.05251,0.23470,2011.00000,1254914.00000,56.15670,2100,17.00000,Good,,1,0,0,classification,127 EAST 119 STREET,MN,P,R7B,,0,-73.94065,40.80099
166,2005621.00000,2027110010,1313.19182,2538.43547,0.51732,1907.00000,456243.00000,47.99000,2100,27.00000,Good,,1,0,0,classification,928 KELLY STREET,BX,P,R7-1,,0,-73.89573,40.82022
167,1067973.00000,1006800001,277317.68838,692314.93817,0.40057,1963.00000,749711.00000,175.73980,2100,15.00000,Good,,1,1,0,greenroofs.com,360 WEST STREET,MN,P,M2-3,,0,-74.00239,40.75795
168,2119382.00000,2026977501,2112.40897,18066.93348,0.11692,0.00000,1190578.00000,93.73944,2100,31.00000,Good,,1,0,0,classification,920 WESTCHESTER AVENUE,BX,,R7-1,,1,-73.89717,40.82159
169,1015394.00000,1008180051,1134.34050,14285.36854,0.07941,1910.00000,105730.00000,255.14000,2100,38.00000,Good,,1,0,0,classification,114 5 AVENUE,MN,,C6-4M,,0,-73.99270,40.73777
170,1010906.00000,1006130008,405.38601,678.54661,0.59743,1899.00000,764758.00000,54.14000,2100,27.00000,Good,,1,0,0,classification,281 WEST 4 STREET,MN,,R6,,0,-74.00331,40.73599
171,1083796.00000,1010750001,1491.78240,26728.47098,0.05581,1917.00000,112870.00000,167.51000,2100,21.00000,Good,,1,0,0,classification,636 11 AVENUE,MN,P,M2-4,CL,0,-73.99587,40.76367
172,3330648.00000,3011420060,3185.58499,12189.93343,0.26133,1930.00000,102821.00000,60.07000,2100,93.00000,Good,,0,1,0,Visual - pre-classification,925 BERGEN STREET,BK,,M1-1,,0,-73.95644,40.67735
173,1015862.00000,1008350041,7992.79984,85500.73071,0.09348,1931.00000,778052.00000,1238.79033,2100,50.00000,Good,,1,1,0,greenroofs.com,338 5 AVENUE,MN,P,C5-3,MID,0,-73.98571,40.74847
174,1015528.00000,1008237503,421.83036,4834.34371,0.08726,1910.00000,970360.00000,151.63000,2100,38.00000,Good,,1,0,0,classification,31 WEST 21 STREET,MN,,C6-4A,,0,-73.99208,40.74126
175,3069505.00000,3027857501,45.12889,1121.13337,0.04025,0.00000,26425.00000,46.47000,2100,26.00000,Good,,0,1,0,greenroofs.com,550 GRAND STREET,BK,,R7A,,0,-73.94966,40.71087
176,1005320.00000,1004107501,2367.56744,9397.25844,0.25194,2007.00000,1108728.00000,218.17295,2100,35.00000,Good,,1,0,0,classification,101 LUDLOW STREET,MN,,C6-2A,,0,-73.98900,40.71917
177,3051341.00000,3018170072,573.15394,808.96121,0.70851,1899.00000,123039.00000,40.00000,2100,51.00000,Good,,1,0,0,classification,183 MADISON STREET,BK,P,R6B,,0,-73.95170,40.68477
178,1008760.00000,1005430053,3654.87858,8587.44441,0.42561,1942.00000,1109651.00000,16.34145,2100,19.00000,Good,,1,1,0,Visual - pre-classification,139 MAC DOUGAL STREET,MN,X,R7-2,,0,-74.00005,40.73087
179,3336367.00000,3004800001,6325.82550,9955.95463,0.63538,1966.00000,395293.00000,16.93000,2100,10.00000,Good,,1,0,0,classification,527 SMITH STREET,BK,,M3-1,,0,-73.99775,40.67368
180,1070362.00000,1011407502,764.42789,23141.95393,0.03303,1987.00000,157106.00000,301.83534,2100,78.00000,Good,,1,0,0,classification,2000 BROADWAY,MN,P,R8B,,0,-73.98141,40.77552
181,1089709.00000,1011057501,5942.08372,94054.80893,0.06318,2013.00000,1262772.00000,50.01268,2100,14.00000,Good,,1,0,0,classification,625 WEST 57 STREET,MN,,C4-7,CL,0,-73.99309,40.77150
182,1090246.00000,1000540030,3945.41857,14421.73337,0.27357,0.00000,1256145.00000,,2100,7.00000,Good,,1,0,0,classification,LIBERTY STREET,MN,X,C6-9,LM,0,-74.01344,40.71004
183,1086044.00000,1014870005,2206.59281,17407.02154,0.12676,2002.00000,996754.00000,89.96659,2100,23.00000,Good,,1,0,0,classification,503 EAST 75 STREET,MN,X,R8B,,0,-73.95136,40.76881
184,1026966.00000,1010750029,925.69259,3168.22342,0.29218,2012.00000,1255897.00000,85.12042,2100,35.00000,Good,,1,0,0,classification,653 10 AVENUE,MN,,R8,CL,0,-73.99376,40.76241
185,2119474.00000,2057130123,2674.82104,6740.65917,0.39682,2009.00000,1109551.00000,29.91368,2100,8.00000,Good,,1,0,0,classification,291 WEST 231 STREET,BX,C,R6,,0,-73.90773,40.88074
186,1041671.00000,1013890065,190.26864,4375.28120,0.04349,1899.00000,242023.00000,75.09000,2100,64.00000,Good,,1,0,0,classification,4 EAST 75 STREET,MN,,R8B,,0,-73.96506,40.77380
187,3414027.00000,3070510033,5060.70787,59643.02751,0.08485,2011.00000,1257346.00000,126.19530,2100,7.00000,Good,,1,0,0,classification,2954 WEST 29 STREET,BK,P,R7-2,,0,-73.99560,40.57383
188,3328161.00000,3050520027,2496.74714,16847.14641,0.14820,1925.00000,1257287.00000,98.84472,2100,61.00000,Good,,1,0,0,classification,100 PARKSIDE AVENUE,BK,,R7A,,0,-73.96466,40.65354
189,3025346.00000,3010797501,320.94641,1903.90467,0.16857,1981.00000,256137.00000,47.33000,2100,120.00000,Good,,1,0,0,classification,582 2 STREET,BK,,R7B,,0,-73.97550,40.66976
190,2088238.00000,2028270037,1123.05512,9029.40458,0.12438,1997.00000,943851.00000,24.39840,2100,65.00000,Good,,1,0,0,classification,1896 WALTON AVENUE,BX,P,R8,,0,-73.90907,40.84970
191,1087501.00000,1007947501,246.22347,8939.37015,0.02754,2005.00000,996650.00000,135.56000,2100,30.00000,Good,,1,0,0,classification,130 WEST 19 STREET,MN,,C6-3A,,0,-73.99606,40.74088
192,3059184.00000,3021110011,1054.48457,6994.47597,0.15076,1928.00000,787881.00000,34.42000,2100,42.00000,Good,,1,1,0,Visual - pre-classification,321 ASHLAND PLACE,BK,C,C6-1,DB,0,-73.97778,40.68600
193,2003692.00000,2025570001,966.95500,20452.52968,0.04728,1931.00000,400251.00000,48.74000,2100,24.00000,Good,,0,1,0,DPR,376 ST ANNS AVENUE,BX,C,PARK,,0,-73.91385,40.81154
194,1009758.00000,1005810063,185.67671,23432.26701,0.00792,1926.00000,388364.00000,180.52000,2100,12.00000,Good,"Potentially more area, but unclear if green roof or planters",1,0,0,classification,225 VARICK STREET,MN,P,M1-5,,0,-74.00548,40.72917
195,1087548.00000,1018717501,1961.74265,14925.59661,0.13143,2008.00000,996800.00000,363.51457,2100,86.00000,Good,at least some green roof,1,0,0,classification,245 WEST 99 STREET,MN,,R9A,EC-3,0,-73.97041,40.79703
196,1072696.00000,1014877502,630.12173,10848.77123,0.05808,1986.00000,788096.00000,382.33696,2100,16.00000,Good,,1,0,0,classification,530 EAST 76 STREET,MN,P,R10,,0,-73.95007,40.76809
197,1087767.00000,1008007504,1736.31970,19852.46104,0.08746,2006.00000,1108006.00000,450.66576,2100,33.00000,Good,,1,0,0,classification,101 WEST 24 STREET,MN,,C6-4X,,0,-73.99239,40.74406
198,1047955.00000,1015157502,422.48179,33931.36234,0.01245,1981.00000,578306.00000,289.18000,2100,88.00000,Good,,1,0,0,classification,120 EAST 87 STREET,MN,,C5-1A,,0,-73.95592,40.78017
199,3399109.00000,3010480001,1109.26037,5961.72850,0.18606,2008.00000,1166666.00000,49.66344,2100,88.00000,Good,,1,0,0,classification,575 5 AVENUE,BK,P,C4-3A,,0,-73.98950,40.66506
200,1040867.00000,1013760065,195.58294,2260.03613,0.08654,1910.00000,958115.00000,76.21000,2100,49.00000,Good,,1,0,0,classification,8 EAST 62 STREET,MN,,R8B,,0,-73.97098,40.76573
201,3017517.00000,3008977501,176.99537,1481.91768,0.11944,1899.00000,781607.00000,35.67000,2100,91.00000,Good,,1,0,0,classification,270 21 STREET,BK,,R6B,,0,-73.99247,40.66049
202,2103494.00000,2038340070,5395.38851,37114.40655,0.14537,2001.00000,1092620.00000,73.41000,2100,24.00000,Good,,1,0,0,classification,2337 WATERBURY AVENUE,BX,C,M1-2,,0,-73.84694,40.83501
203,1012047.00000,1006390001,3102.00330,76799.66700,0.04039,1926.00000,465469.00000,178.56000,2100,10.00000,Good,,1,0,0,classification,445 WEST STREET,MN,P,C6-3,,0,-74.00847,40.73639
204,4000357.00000,4000470016,424.13416,2559.46149,0.16571,1910.00000,60073.00000,40.45000,2100,9.00000,Good,,1,0,0,classification,10-41 47 AVENUE,QN,,M1-4/R6B,LIC,0,-73.95161,40.74546
205,1087218.00000,1016240045,1384.50244,16210.13331,0.08541,0.00000,996770.00000,138.04115,2100,55.00000,Good,,1,0,0,classification,1501 LEXINGTON AVENUE,MN,P,R7-2,,1,-73.94995,40.78614
206,4052718.00000,4022510002,6197.42107,26427.51391,0.23451,1950.00000,510783.00000,67.64000,2100,71.00000,Good,,1,0,0,classification,72-81 113 STREET,QN,,R6,,0,-73.83539,40.71979
207,1013854.00000,1007677505,316.18860,20546.68548,0.01539,1929.00000,334098.00000,316.83000,2100,26.00000,Good,,1,0,0,classification,210 WEST 18 STREET,MN,,C6-2A,,0,-73.99865,40.74092
208,1024714.00000,1010160036,8144.21231,52983.05579,0.15371,1970.00000,669247.00000,700.68000,2100,44.00000,Good,,1,1,0,Visual - pre-classification,1515 BROADWAY,MN,P,C6-7T,MID,0,-73.98612,40.75782
209,1008776.00000,1005447501,1009.24940,8154.68171,0.12376,1920.00000,978397.00000,151.81946,2100,40.00000,Good,,1,0,0,classification,56 COOPER SQUARE,MN,,M1-5B,,0,-73.99125,40.72912
210,1013497.00000,1007537502,183.77899,4307.59471,0.04266,0.00000,508566.00000,104.24000,2100,31.00000,Good,,1,0,0,classification,308 WEST 30 STREET,MN,,R8B,,1,-73.99602,40.74983
211,1038646.00000,1013330018,606.60712,37731.10747,0.01608,1955.00000,278462.00000,138.40000,2100,65.00000,Good,,1,0,0,classification,2 TUDOR CITY PLACE,MN,,R10,,0,-73.97180,40.74837
212,1038590.00000,1013300004,240.80369,21553.78171,0.01117,1960.00000,164632.00000,185.59000,2100,46.00000,Good,,1,0,0,classification,935 3 AVENUE,MN,,C6-6,MID,0,-73.96734,40.75953
213,1045818.00000,1014650021,214.10331,24772.73595,0.00864,1966.00000,693350.00000,332.21000,2100,37.00000,Good,,1,0,0,classification,1313 YORK AVENUE,MN,P,R10,,0,-73.95478,40.76596
214,3394953.00000,3031137501,5815.41377,26256.86083,0.22148,2010.00000,1208803.00000,87.63825,2100,20.00000,Good,,1,0,0,classification,21 COOK STREET,BK,,R7A,,0,-73.94318,40.70264
215,1087278.00000,1002047501,1549.21318,15491.73611,0.10000,2004.00000,996199.00000,87.02000,2100,37.00000,Good,,1,0,0,classification,158 HESTER STREET,MN,,C6-2G,LI,0,-73.99693,40.71745
216,1015219.00000,1008100001,610.74033,133204.82105,0.00458,1930.00000,1058794.00000,320.47874,2100,43.00000,Good,,1,0,0,classification,441 7 AVENUE,MN,,C6-4,MID,0,-73.98971,40.75079
217,1087742.00000,1015847501,1009.63209,22231.12000,0.04542,2005.00000,1062861.00000,212.46876,2100,26.00000,Good,,1,0,0,classification,170 EAST END AVENUE,MN,,R10A,,0,-73.94458,40.77611
218,1007119.00000,1004770011,2601.60110,26020.86793,0.09998,1990.00000,730010.00000,320.85000,2100,11.00000,Good,,1,0,0,classification,57 WATTS STREET,MN,,M1-6,HSQ,0,-74.00535,40.72354
219,4003103.00000,4002140040,27247.34352,41670.45077,0.65388,1919.00000,439757.00000,87.85307,2100,27.00000,Good,,1,1,0,greenroofs.com,37-02 NORTHERN BOULEVARD,QN,P,M1-5,,0,-73.92535,40.75194
220,1012010.00000,1006370077,662.03442,6098.34956,0.10856,1911.00000,352371.00000,92.50000,2100,12.00000,Good,,1,0,0,classification,161 PERRY STREET,MN,,C1-6A,,0,-74.00919,40.73496
221,1008904.00000,1005527501,1668.39944,16459.96871,0.10136,1986.00000,641500.00000,58.23000,2100,28.00000,Good,"lots of adjacent tree canopy, unclear if planters of part of roof",1,0,0,classification,126 WAVERLY PLACE,MN,,R7-2,,0,-73.99994,40.73247
222,3058512.00000,3020900044,216.57629,1053.90043,0.20550,1901.00000,300567.00000,39.78000,2100,67.00000,Good,,1,0,0,classification,220 ADELPHI STREET,BK,,R6B,,0,-73.97175,40.69103
223,1041864.00000,1013930014,304.59924,1894.28814,0.16080,0.00000,634236.00000,89.92289,2100,67.00000,Good,,0,0,1,post-classification digitization,1012 MADISON AVENUE,MN,,C5-1,,1,-73.96273,40.77590
224,1037545.00000,1013150001,7457.19490,18317.22854,0.40711,1958.00000,745199.00000,342.32000,2100,35.00000,Good,,1,0,0,classification,655 3 AVENUE,MN,P,C5-3,MID,0,-73.97444,40.75028
225,1010211.00000,1005920011,255.07783,860.36750,0.29648,1899.00000,413539.00000,40.10000,2100,17.00000,Good,,1,0,0,classification,116 WEST WASHINGTON PLCE,MN,,R6,,0,-74.00131,40.73258
226,1086030.00000,1016240015,1367.45545,9617.58448,0.14218,2002.00000,996769.00000,214.47493,2100,59.00000,Good,,1,0,0,classification,1490 LEXINGTON AVENUE,MN,,C1-8X,,0,-73.95083,40.78641
227,1088906.00000,1016527501,1646.48579,24110.94141,0.06829,2013.00000,1250526.00000,73.78086,5100,11.00000,Good,,1,0,0,classification,222 EAST 104 STREET,MN,X,R7-2,,0,-73.94440,40.78930
228,1075682.00000,1006350008,858.15858,1979.91639,0.43343,1910.00000,445803.00000,16.93000,2100,13.00000,Good,,1,0,0,classification,747 WASHINGTON STREET,MN,,C1-6A,,0,-74.00804,40.73670
